filename,homogeneity_d1_a0,homogeneity_d1_a45,homogeneity_d1_a90,homogeneity_d1_a135,homogeneity_d2_a0,homogeneity_d2_a45,homogeneity_d2_a90,homogeneity_d2_a135,energy_d1_a0,energy_d1_a45,energy_d1_a90,energy_d1_a135,energy_d2_a0,energy_d2_a45,energy_d2_a90,energy_d2_a135,correlation_d1_a0,correlation_d1_a45,correlation_d1_a90,correlation_d1_a135,correlation_d2_a0,correlation_d2_a45,correlation_d2_a90,correlation_d2_a135,entropy_d1_a0,entropy_d1_a45,entropy_d1_a90,entropy_d1_a135,entropy_d2_a0,entropy_d2_a45,entropy_d2_a90,entropy_d2_a135
Alvin (10).jpg,0.8837232798821637,0.8680892913699731,0.8973516217889336,0.8623690645449041,0.827930161193029,0.8680892913699731,0.8520995141169773,0.8623690645449041,0.30288954452794775,0.29560186778758263,0.31097423884211217,0.2924171649080322,0.27433441867821895,0.29560186778758263,0.2891260730114454,0.2924171649080322,0.9566418177971241,0.9510940194662895,0.9700484659483434,0.94593951055675,0.9156682561858844,0.9510940194662895,0.9485342097949214,0.94593951055675,2.754904384271724,2.8120834913726362,2.673296163058398,2.8471629168843697,2.994292708601806,2.8120834913726362,2.8642496796811363,2.8471629168843697
Alvin (11).jpg,0.8357298476004333,0.8026208736091196,0.8478176434899022,0.7983403481983681,0.7712783493941582,0.8026208736091196,0.7850069087752908,0.7983403481983681,0.3005197919371874,0.2827767236820988,0.30120733273610695,0.2812202640014252,0.2697717842516156,0.2827767236820988,0.27135848809519314,0.2812202640014252,0.8770532047517169,0.8454922549438089,0.9176820739912888,0.8429545930863456,0.8144390242556341,0.8454922549438089,0.8551547529102363,0.8429545930863456,2.8376436356743877,2.96283484212814,2.779556273953778,2.9759769875222277,3.0618009849005134,2.96283484212814,3.0155120547691388,2.9759769875222277
Alvin (12).jpg,0.8775564494443316,0.8574628104080714,0.8818316010422458,0.8510511506482228,0.8267077140974202,0.8574628104080714,0.8370751420153989,0.8510511506482228,0.3221746078102104,0.31128305015236807,0.3230677452341425,0.30860791067791704,0.29755316757002065,0.31128305015236807,0.3007320332793071,0.30860791067791704,0.9522690658638983,0.9441307709462522,0.9581286801401568,0.937723092825029,0.9198480872240437,0.9441307709462522,0.9307526526901784,0.937723092825029,2.7203627687772878,2.793338038191265,2.6891890760146584,2.829690347328467,2.925107096413543,2.793338038191265,2.8726794850998156,2.829690347328467
Alvin (13).jpg,0.8401355874191969,0.8083335368285027,0.8510856916401298,0.8037027626556166,0.7775604901524025,0.8083335368285027,0.7897512687724084,0.8037027626556166,0.308514165656634,0.2909157011841098,0.30908249226290163,0.2890938534813393,0.27796938768687707,0.2909157011841098,0.27801332067266626,0.2890938534813393,0.8845852683807345,0.8567015541553638,0.920940398704437,0.853574914464313,0.8198531365926651,0.8567015541553638,0.8596598787008979,0.853574914464313,2.805831487625775,2.926208691082394,2.755933757662987,2.943046097813253,3.0264974132489257,2.926208691082394,2.990917681137781,2.943046097813253
Alvin (14).jpg,0.8822600529235546,0.8534313303284792,0.8852248667281672,0.8537573853183658,0.8274872789119112,0.8534313303284792,0.830908866708499,0.8537573853183658,0.31990234309610427,0.30290530351600736,0.3194454305619029,0.3037536610228381,0.2921409824000765,0.30290530351600736,0.2911897926715488,0.3037536610228381,0.943354660226118,0.9196009663869174,0.9483572033348315,0.9229987493132966,0.8892982534640491,0.9196009663869174,0.9045545008143513,0.9229987493132966,2.6963902729393654,2.8225400030863055,2.6759167402285753,2.816970137558432,2.930982919680114,2.8225400030863055,2.9035299193758086,2.816970137558432
Alvin (15).jpg,0.8791740018635428,0.8455467142804167,0.8789956287633165,0.8450010290261499,0.8217269630045361,0.8455467142804167,0.8215299100409392,0.8450010290261499,0.31484810027912696,0.29517934774479193,0.3109479652656698,0.2948647581494855,0.28516919247852596,0.29517934774479193,0.28003701860014396,0.2948647581494855,0.940157283663761,0.9190390819984701,0.950040010816311,0.9210057338394796,0.8821795993162239,0.9190390819984701,0.9096736803037657,0.9210057338394796,2.7117688240169513,2.8505852416924955,2.704626129938645,2.852779212949017,2.9490468361199995,2.8505852416924955,2.937124323875935,2.852779212949017
Alvin (16).jpg,0.8928417380731816,0.859040578372217,0.8910290276392206,0.8694027985341042,0.8400100945827049,0.859040578372217,0.8406810841323705,0.8694027985341042,0.31949265456965387,0.30063113086629256,0.31782388793222577,0.30624009330197755,0.29028724019514984,0.30063113086629256,0.29124929447115894,0.30624009330197755,0.9611965472016565,0.9423673354424209,0.9606706281977931,0.9497366525550813,0.9292853634216498,0.9423673354424209,0.9296389655742646,0.9497366525550813,2.6402647920884013,2.7864170181236028,2.6437496487248673,2.737535473983356,2.864581877114061,2.7864170181236028,2.857785698160652,2.737535473983356
Alvin (17).jpg,0.8810154028451712,0.8584742686178533,0.8862338847848633,0.8575327773622407,0.8287002045274107,0.8584742686178533,0.8432966238297122,0.8575327773622407,0.34216123840535057,0.33085948643731106,0.344211473925442,0.33010732723003,0.31503173497400194,0.33085948643731106,0.3203109546979928,0.33010732723003,0.933860340635367,0.9065441195249069,0.93284969103794,0.9024638637625259,0.8773340724745574,0.9065441195249069,0.8896733931827626,0.9024638637625259,2.603687274221549,2.690026181678855,2.564066977428413,2.7051162684290713,2.8221875703075328,2.690026181678855,2.7436852362499633,2.7051162684290713
Alvin (17).jpg,0.9748400590551182,0.9688449376898757,0.9786847933070868,0.9666439332878668,0.9534350198412698,0.9688449376898757,0.9636656746031746,0.9666439332878668,0.591862864549215,0.5846566376414181,0.5929712038155008,0.583184401535933,0.5711670096951803,0.5846566376414181,0.5765053746773572,0.583184401535933,0.956064478146335,0.9456076322840657,0.9636735400756429,0.9417756121960087,0.917036761997671,0.9456076322840657,0.9380962719597,0.9417756121960087,1.3035795106119807,1.3416400576089915,1.287194911859669,1.3548810711852073,1.4207675148105041,1.3416400576089915,1.3822081184826083,1.3548810711852073
Alvin (18).jpg,0.9035612607777819,0.8805810561847369,0.9130035361511883,0.8776009778019314,0.8480779869336854,0.8805810561847369,0.8672581460035507,0.8776009778019314,0.39437418620531317,0.38005299485537264,0.401672572828624,0.37765204093938864,0.35848696578453815,0.38005299485537264,0.37184882158955784,0.37765204093938864,0.928056127447161,0.8967831505480731,0.9252753815594078,0.8901200761160363,0.857576242062043,0.8967831505480731,0.870428759637691,0.8901200761160363,2.2872539647056023,2.39027345116115,2.2443182869943885,2.402516108409215,2.5252219059217262,2.39027345116115,2.446043616127128,2.402516108409215
Alvin (19).jpg,0.933741471300816,0.917708385643015,0.9383796751968503,0.9154207774478896,0.8969153454217788,0.917708385643015,0.9071341036414566,0.9154207774478896,0.4556673971635666,0.4435020227027041,0.45389532143785705,0.4430895458714833,0.4335160917867393,0.4435020227027041,0.4322354552409101,0.4430895458714833,0.9634011241506323,0.9552790227343686,0.9730477003006113,0.9543482894676889,0.9274469080545978,0.9552790227343686,0.9547836501770823,0.9543482894676889,2.0854214897234256,2.1568018597924943,2.0521773106983345,2.1687812639561335,2.2464831756376715,2.1568018597924943,2.1933007596983667,2.1687812639561335
Alvin (2).jpg,0.8918462888392542,0.868599418866931,0.9005833697046353,0.8674323652915376,0.8325880694446876,0.868599418866931,0.8535218307047351,0.8674323652915376,0.37009166478310573,0.35701218407820284,0.3759214049371992,0.3562678156787647,0.3363285794302662,0.35701218407820284,0.349139533318215,0.3562678156787647,0.942974340858591,0.9283846269554994,0.954404805605818,0.9265749657155797,0.8924680663837541,0.9283846269554994,0.9190159029362478,0.9265749657155797,2.4681344535768375,2.5631152083198687,2.4200663613347237,2.571620049799978,2.7080571827172064,2.5631152083198687,2.621192356391228,2.571620049799978
Alvin (20).jpg,0.974624753937008,0.9619939239878479,0.977300688976378,0.9711699423398847,0.951109871031746,0.9619939239878479,0.9561941964285714,0.9711699423398847,0.658129672364628,0.6460746594258224,0.6615145868875543,0.6559750596321435,0.6339955917860493,0.6460746594258224,0.6402542116450723,0.6559750596321435,0.934736008084614,0.9015159463486321,0.9412097146303305,0.9252934992693538,0.8742086880333293,0.9015159463486321,0.8856847794083936,0.9252934992693538,1.158165687671246,1.231712820007235,1.1383999109552485,1.1760113867901962,1.2912851919971584,1.231712820007235,1.260307965126823,1.1760113867901962
Alvin (21).jpg,0.8931061090907954,0.8710745199257303,0.9071491801350821,0.8742780130295491,0.8347088890563155,0.8710745199257303,0.8608861042684574,0.8742780130295491,0.3720172503983681,0.3593535664459534,0.3787564420976402,0.362782521897219,0.3423146096932044,0.3593535664459534,0.35139112716024445,0.362782521897219,0.9292820256577503,0.9117751907744839,0.9480234228172449,0.9132057943119467,0.8567428909411834,0.9117751907744839,0.9095857343155763,0.9132057943119467,2.4961632922296633,2.5830603689886966,2.413723251357597,2.574314568840883,2.7426367256960194,2.5830603689886966,2.6120998400739905,2.574314568840883
Alvin (22).jpg,0.8283510976449697,0.7979940757239959,0.8355033193377045,0.7890916381319126,0.7678188644870626,0.7979940757239959,0.7723738146072703,0.7890916381319126,0.30234118098160584,0.2858613529781976,0.30307151568036966,0.28282481452160974,0.2729193039637514,0.2858613529781976,0.27260467554167334,0.28282481452160974,0.8913192716686272,0.8650560789078403,0.9145473769888715,0.8572531691432194,0.8260271175756799,0.8650560789078403,0.8544436910238287,0.8572531691432194,2.809593680733409,2.918830799329375,2.7698118035626944,2.9450837508937093,3.0155236732477277,2.918830799329375,2.9914079952073522,2.9450837508937093
Alvin (23).jpg,0.8324998680462006,0.7971691093681811,0.8375142847135091,0.7901561249863359,0.7754077854721234,0.7971691093681811,0.7774580687264511,0.7901561249863359,0.3087525492043103,0.29006324831046004,0.3073549967456524,0.28784671845029247,0.28141513823720143,0.29006324831046004,0.27910067182042847,0.28784671845029247,0.8974899439987182,0.8592665437921354,0.9138450149058511,0.8555904394179887,0.8258029021511059,0.8592665437921354,0.8537409486427144,0.8555904394179887,2.7847482448517047,2.9194822042857256,2.759563749288306,2.93916431749943,2.9858131157944685,2.9194822042857256,2.974929598100313,2.93916431749943
Alvin (24).jpg,0.8427614388446951,0.809778894304028,0.8378814510512489,0.804825058616731,0.7887783076891535,0.809778894304028,0.7728931768913389,0.804825058616731,0.3158290844621701,0.2984461799724251,0.30972316557435936,0.2964300428815032,0.2893554606079288,0.2984461799724251,0.2787562948112972,0.2964300428815032,0.9101666124666247,0.8818784006782766,0.9119478645273478,0.8779130574450656,0.8568095038530351,0.8818784006782766,0.8398215585844655,0.8779130574450656,2.7544752284391536,2.8733416388287165,2.766962786207919,2.891348546720911,2.9443507774116284,2.8733416388287165,3.0050447589249143,2.891348546720911
Alvin (25).jpg,0.8609029008711293,0.8286156662811064,0.852442954581893,0.824001061576784,0.8067303408066276,0.8286156662811064,0.7983028026915897,0.824001061576784,0.34704537373418365,0.32942893224374126,0.34085343365398046,0.3278792923636554,0.31825270082307233,0.32942893224374126,0.3123812502954244,0.3278792923636554,0.9406461689919056,0.9164528470291952,0.930804472009195,0.9083729399041125,0.8984244553407389,0.9164528470291952,0.8864503217171562,0.9083729399041125,2.5614994046949544,2.6781779114313378,2.5959649066159685,2.69373001767515,2.748227587864275,2.6781779114313378,2.788970672911057,2.69373001767515
Alvin (26).jpg,0.8392786025584053,0.8065657266938845,0.83071723991891,0.7981787575413231,0.788990901605791,0.8065657266938845,0.7663278263921648,0.7981787575413231,0.3029658927953276,0.2854997022800444,0.2960425736845599,0.2825961299132937,0.27831115722436617,0.2854997022800444,0.26614893351368996,0.2825961299132937,0.901215318394528,0.8679994854319065,0.9023395720758302,0.8628937769285542,0.8495144525230758,0.8679994854319065,0.833424213096159,0.8628937769285542,2.8173970777901363,2.934557636804468,2.8386379427241883,2.96362217673954,3.000555410560058,2.934557636804468,3.0644709124427623,2.96362217673954
Alvin (27).jpg,0.8278776413930854,0.7913439387842455,0.8616342550318783,0.7884667495200226,0.7539039175528143,0.7913439387842455,0.7989465954217794,0.7884667495200226,0.27966661179169444,0.2620823308853879,0.29548780449798984,0.26073671349900684,0.2456053336195056,0.2620823308853879,0.2645775658784879,0.26073671349900684,0.8956505341721294,0.8638614199373897,0.9354410975045668,0.8618634183464683,0.8160612506119392,0.8638614199373897,0.8918680877748193,0.8618634183464683,2.9572513452706364,3.090497997875856,2.798048474197777,3.0990166554488963,3.2121683697272494,3.090497997875856,3.0341445852315516,3.0990166554488963
Alvin (27).jpg,0.9737020177165355,0.9699609399218797,0.986681840551181,0.9689999379998763,0.9486297123015872,0.9699609399218797,0.9738963293650793,0.9689999379998763,0.6507560093067879,0.6476652177269203,0.6558923220590848,0.6465506495993163,0.6365981587042736,0.6476652177269203,0.6457744191377667,0.6465506495993163,0.9694127759158163,0.9650586951899268,0.9846257150132014,0.9639433074423819,0.9398424433464377,0.9650586951899268,0.9698779388254143,0.9639433074423819,1.2671998051729054,1.2882154083136061,1.183106006267023,1.294741569939193,1.388866586864267,1.2882154083136061,1.2639085709470252,1.294741569939193
Alvin (27).jpg,0.9864050196850392,0.9815239630479262,0.9927718996062991,0.9869799739599479,0.9732452876984128,0.9815239630479262,0.9867311507936505,0.9869799739599479,0.7886054236326115,0.7850419760147551,0.7913128108220968,0.788426160796785,0.7809215055144897,0.7850419760147551,0.786500183920714,0.788426160796785,0.9719766164261385,0.9619218283928677,0.9852213745086145,0.9731643734713231,0.9443937193101833,0.9619218283928677,0.9728854055423826,0.9731643734713231,0.8351130450930724,0.864498154147688,0.7858265399802655,0.8291272493565987,0.9080782536263197,0.864498154147688,0.8259072016112825,0.8291272493565987
Alvin (27).jpg,0.9807455708661417,0.9785479570959142,0.9860359251968502,0.9728439456878912,0.9627666170634923,0.9785479570959142,0.9739583333333336,0.9728439456878912,0.7124039182917754,0.708552659240988,0.7131583256634059,0.7041597640663019,0.6989685629121805,0.708552659240988,0.7004767190131033,0.7041597640663019,0.966785341674668,0.9630358324374404,0.9759740662697045,0.9532018097768211,0.9356590617150785,0.9630358324374404,0.9552407226536302,0.9532018097768211,0.9967741286606546,1.0118640233327332,0.9625159037807149,1.045190310697861,1.0921151272592922,1.0118640233327332,1.0369782887278363,1.045190310697861
Alvin (27).jpg,0.9858206200787404,0.9867319734639468,0.9947404035433071,0.9825159650319302,0.9722842261904763,0.9867319734639468,0.9898003472222219,0.9825159650319302,0.79782151991558,0.798182182239516,0.8020700452544848,0.7957798493275268,0.7901018241677932,0.798182182239516,0.7984264438202775,0.7957798493275268,0.9744417972457748,0.9760828906973515,0.9905735599009313,0.9684782700371777,0.9497214993465873,0.9760828906973515,0.9817184339346721,0.9684782700371777,0.7989934319944284,0.7930925514641803,0.7364550773539942,0.8178977043400885,0.8675118315351236,0.7930925514641803,0.7719433624348115,0.8178977043400885
Alvin (27).jpg,0.9851439468503936,0.9856159712319426,0.9919721948818899,0.9801599603199205,0.971416170634921,0.9856159712319426,0.984406001984127,0.9801599603199205,0.7989537649402167,0.7992841926038114,0.8012190044523909,0.795954708744825,0.7925129681452515,0.7992841926038114,0.7963487803325036,0.795954708744825,0.9743980563458146,0.9752037223706038,0.9862917056936917,0.9657932914918932,0.9502529436040943,0.9752037223706038,0.9733713164944742,0.9657932914918932,0.8278129292925318,0.8229829586307071,0.7825106613774286,0.8562313067889138,0.8956262307763041,0.8229829586307071,0.8303105958865192,0.8562313067889138
Alvin (27).jpg,0.9840981791338584,0.9818029636059274,0.9896038385826765,0.9778349556699117,0.9685639880952377,0.9818029636059274,0.9801587301587301,0.9778349556699117,0.748038577169962,0.7460916078488771,0.7507834297138966,0.7436132568926485,0.7377591009844969,0.7460916078488771,0.7434709395079206,0.7436132568926485,0.9746877324280343,0.9709695814142976,0.9834819692987755,0.9646344435410327,0.9497303636307806,0.9709695814142976,0.9684272035451563,0.9646344435410327,0.973279632648082,0.9850333575942393,0.9287656639311691,1.010423585494863,1.0604383356325553,0.9850333575942393,0.986054550321251,1.010423585494863
Alvin (27).jpg,0.9774852362204727,0.9787029574059145,0.9855745570866142,0.967914935829872,0.9557911706349206,0.9787029574059145,0.9721602182539684,0.967914935829872,0.7606749168519088,0.7608899169640421,0.7639596105765694,0.7550427195846295,0.7481368156910819,0.7608899169640421,0.7545507591729803,0.7550427195846295,0.9668927349934628,0.9686381113696235,0.9788716778955916,0.9527458052917052,0.9346704318828426,0.9686381113696235,0.9591937860080731,0.9527458052917052,1.030380153146977,1.0209579923244536,0.9781547477315236,1.080106127790565,1.136711628999218,1.0209579923244536,1.0572468859294422,1.080106127790565
Alvin (28).jpg,0.9694574311023625,0.9663959327918656,0.97902312992126,0.9625829251658501,0.9399181547619049,0.9663959327918656,0.9592013888888892,0.9625829251658501,0.6346814928199865,0.6300427464020688,0.638403091801644,0.6280405395992362,0.6149705328613265,0.6300427464020688,0.6213016856755753,0.6280405395992362,0.9673902930094415,0.9641529409968644,0.9777924507057691,0.9600856713406027,0.9353344681446132,0.9641529409968644,0.9568560515387738,0.9600856713406027,1.3578622750993785,1.378870356500825,1.3040743344985497,1.3990047944796289,1.501364862131321,1.378870356500825,1.4239115113281602,1.3990047944796289
Alvin (28).jpg,0.8329653253700845,0.7910182899000996,0.8434681901668207,0.786347056646663,0.7667795853181881,0.7910182899000996,0.7777912942940516,0.786347056646663,0.30226407711560266,0.28147139935751514,0.304958971151671,0.27907921818101844,0.26935861914412357,0.28147139935751514,0.27260027542928755,0.27907921818101844,0.8812734908440627,0.8429274505154376,0.9084645259595882,0.8327498379495534,0.8115716814485888,0.8429274505154376,0.8478320596500687,0.8327498379495534,2.8356128309259856,2.987237328991539,2.788084058403381,3.0032570889958827,3.0675240300079207,2.987237328991539,3.0246078222331407,3.0032570889958827
Alvin (28).jpg,0.9750553641732282,0.9721929443858889,0.9817605807086611,0.965713931427863,0.9514508928571431,0.9721929443858889,0.9656187996031745,0.965713931427863,0.7178155828619068,0.7139967726800497,0.7205855142675438,0.7098161333738179,0.7002026408678402,0.7139967726800497,0.7056540559914529,0.7098161333738179,0.9552036029639016,0.9500800330281582,0.9674661661765384,0.9384397309362283,0.9122527257333809,0.9500800330281582,0.9387098614286591,0.9384397309362283,1.051216171275233,1.067145364946994,1.0121592386937854,1.1025640637455607,1.1654854122667355,1.067145364946994,1.1057123333777628,1.1025640637455607
Alvin (28).jpg,0.9668737696850395,0.9623659247318496,0.9825295275590553,0.9619009238018476,0.9346478174603176,0.9623659247318496,0.9664558531746034,0.9619009238018476,0.613114871281545,0.6086663231700027,0.6197060428901728,0.6079969903098881,0.5938404641241236,0.6086663231700027,0.6057263529600124,0.6079969903098881,0.965488914617233,0.9607722437603364,0.9818932254071615,0.9602870064379421,0.9315245362081548,0.9607722437603364,0.9652248972105077,0.9602870064379421,1.3793260861332504,1.4044064470422544,1.2864942754272106,1.4073304902976629,1.5260387986843649,1.4044064470422544,1.3866811158640606,1.4073304902976629
Alvin (28).jpg,0.9607837106299213,0.955328910657821,0.9762241633858268,0.9498728997457995,0.921906001984127,0.955328910657821,0.9532180059523809,0.9498728997457995,0.5111395531824735,0.5042070857099532,0.5212067697807079,0.4999887686219312,0.4798837670371457,0.5042070857099532,0.49859826132938645,0.4999887686219312,0.9642606731667507,0.9592461448002808,0.9783970204037136,0.9542685923410115,0.9285511821033824,0.9592461448002808,0.9574572599230273,0.9542685923410115,1.6078170827382647,1.6371669514041043,1.511324013156106,1.6657017151843814,1.7904835503405545,1.6371669514041043,1.6434581166381952,1.6657017151843814
Alvin (28).jpg,0.9645361712598426,0.9559799119598238,0.9752399114173227,0.9550809101618202,0.9304315476190479,0.9559799119598238,0.9526599702380951,0.9550809101618202,0.5943137228814425,0.5844706012984474,0.597229904855198,0.583454542840702,0.5690780042074155,0.5844706012984474,0.5749211341635272,0.583454542840702,0.9598641861888231,0.9501282301717363,0.9721952996713413,0.9491090682203736,0.9205324365955735,0.9501282301717363,0.9467938700634508,0.9491090682203736,1.4217521631967518,1.4682214984772843,1.360073167632217,1.4725267634040338,1.579261978528573,1.4682214984772843,1.4859563615821396,1.4725267634040338
Alvin (28).jpg,0.9809916338582678,0.9775249550499102,0.9863127460629925,0.9732159464318929,0.9625806051587303,0.9775249550499102,0.9740203373015871,0.9732159464318929,0.7247454612603214,0.7233727161458696,0.7267959121931751,0.7211471789856317,0.7156281721253546,0.7233727161458696,0.7196544738182113,0.7211471789856317,0.9770105497606554,0.9726825416569119,0.983467123263118,0.9674373430276011,0.9544313828440008,0.9726825416569119,0.9684632873844048,0.9674373430276011,1.1414016225460568,1.1590291674881146,1.1035337051692873,1.1840010044763294,1.2381147822835932,1.1590291674881146,1.1742495262466288,1.1840010044763294
Alvin (28).jpg,0.9831446850393701,0.9813069626139255,0.9888041338582678,0.9764399528799058,0.9669208829365082,0.9813069626139255,0.9800657242063491,0.9764399528799058,0.7728819805760557,0.7697726574563469,0.7727303253866534,0.7668552400926035,0.7638664435755773,0.7697726574563469,0.765138317782252,0.7668552400926035,0.9702266469018277,0.9670383862513509,0.9806424165071259,0.9584409292626715,0.9404366568587675,0.9670383862513509,0.9655914877561503,0.9584409292626715,0.9044060473062862,0.9184000897516259,0.8745751952912794,0.9467194507108906,0.9866441822995097,0.9184000897516259,0.9340084236793649,0.9467194507108906
Alvin (28).jpg,0.9728715551181102,0.9723789447578894,0.9869279035433072,0.9663029326058653,0.9468625992063492,0.9723789447578894,0.9760974702380953,0.9663029326058653,0.7108402615278935,0.7090160596087229,0.7170761285158405,0.7060045769184905,0.695942867155684,0.7090160596087229,0.7087450686768573,0.7060045769184905,0.96908595297891,0.9685480510076702,0.9851019649236648,0.961626765399548,0.9395122858754779,0.9685480510076702,0.9727820976559477,0.961626765399548,1.1439714048649836,1.1474820582702963,1.0567917452601163,1.1787333261975443,1.2636774774609048,1.1474820582702963,1.125654763579504,1.1787333261975443
Alvin (28).jpg,0.9712413877952756,0.9688759377518761,0.9788693405511812,0.9583359166718334,0.9436693948412698,0.9688759377518761,0.9605654761904762,0.9583359166718334,0.6349891197617653,0.6289437339629833,0.637900853163205,0.6217101657465275,0.6111209422720273,0.6289437339629833,0.6180082141356604,0.6217101657465275,0.9570329995666498,0.9535235174701232,0.9686982764042851,0.9377844696014398,0.9151811227107702,0.9535235174701232,0.9416302160243113,0.9377844696014398,1.2468179942153783,1.2599308910795262,1.201894993885749,1.3197414005319648,1.3849538833895711,1.2599308910795262,1.3103441191787064,1.3197414005319648
Alvin (29).jpg,0.8884486786083304,0.8501385949573904,0.8887980582659839,0.8640315117734305,0.8267321832579185,0.8501385949573904,0.8344090600983981,0.8640315117734305,0.3050457927568012,0.2857361865643669,0.3052775041508375,0.2917321377157824,0.2736620983294665,0.2857361865643669,0.27680995783118356,0.2917321377157824,0.9600468649994245,0.9388316009757351,0.9615500549369879,0.9485145764117794,0.9228866226625181,0.9388316009757351,0.9323038070360026,0.9485145764117794,2.708058026520529,2.8733349621334257,2.70319316500778,2.8144993436590897,2.966530750912219,2.8733349621334257,2.931230447838938,2.8144993436590897
Alvin (29).jpg,0.9847440944881891,0.9818649637299276,0.9908956692913387,0.9824229648459297,0.9695870535714285,0.9818649637299276,0.9824838789682541,0.9824229648459297,0.6213530769077513,0.6181649056359264,0.6269105586395056,0.618621300527005,0.6056147941153733,0.6181649056359264,0.6170840813114442,0.618621300527005,0.9650357459500754,0.9584187950792994,0.9793298703498117,0.9596982167691671,0.9295726090204391,0.9584187950792994,0.9602194134009736,0.9596982167691671,1.1285357508422451,1.1490823648620418,1.0830376811686417,1.145551011626423,1.2260873459944719,1.1490823648620418,1.1486758920957096,1.145551011626423
Alvin (3).jpg,0.8967478210621018,0.8704983491414944,0.9039934576192681,0.8800263093738856,0.8469038697209659,0.8704983491414944,0.8568779234450191,0.8800263093738856,0.3246563815811786,0.30968550231171255,0.3281642263423935,0.31418453487925374,0.2968625775791655,0.30968550231171255,0.3020666928527384,0.31418453487925374,0.9616112229320408,0.9478306035457797,0.96681130138443,0.952971677792036,0.9260396402406341,0.9478306035457797,0.9394340914944473,0.952971677792036,2.55637279981595,2.670930059822281,2.5163448005201166,2.6316637164293217,2.7742991473387537,2.670930059822281,2.723470586549034,2.6316637164293217
Alvin (30).jpg,0.8710477264104528,0.8280461560556237,0.8595418568586849,0.8189709112205311,0.8091399505921565,0.8280461560556237,0.7975664993128232,0.8189709112205311,0.3064822143514524,0.28157090271968077,0.29839454366485824,0.27698838334116316,0.27348329263393817,0.28157090271968077,0.2663863124801611,0.27698838334116316,0.9384091676372734,0.9104478172809038,0.9400977603997027,0.9095486486113796,0.886937805738515,0.9104478172809038,0.8925604881030506,0.9095486486113796,2.752122738729022,2.9220441675971585,2.7897337177914197,2.9532785161810033,3.0012317144784206,2.9220441675971585,3.0304765889235363,2.9532785161810033
Alvin (31).jpg,0.878840169282431,0.8407807563322109,0.8801440451010565,0.852474520333656,0.8127803084374773,0.8407807563322109,0.8214368608670082,0.852474520333656,0.29233391231905975,0.27365793168178915,0.2940936155307976,0.27888598924877683,0.25941016877086753,0.27365793168178915,0.26486770436191287,0.27888598924877683,0.9601085621587828,0.9405226701020974,0.9603664886902945,0.946994008678172,0.9238041392518884,0.9405226701020974,0.9275119496573407,0.946994008678172,2.7757985059818235,2.9378410534458492,2.773104135159083,2.889574738738236,3.039211142275387,2.9378410534458492,3.0146524309390017,2.889574738738236
Alvin (32).jpg,0.8858762917930939,0.8543690692762331,0.895584461295077,0.8596506832490246,0.8238045857852844,0.8543690692762331,0.8386212713602421,0.8596506832490246,0.31720794251252155,0.30088324495815033,0.32318183306472004,0.30519372582094245,0.2849098230164083,0.30088324495815033,0.294405506986718,0.30519372582094245,0.9476418262186717,0.9267450344223559,0.9518156773456308,0.9245647443074269,0.9047881758298555,0.9267450344223559,0.9075246923082484,0.9245647443074269,2.696104759779518,2.831185474518178,2.643691857666713,2.8072481400521445,2.9536777750033556,2.831185474518178,2.887274451600314,2.8072481400521445
Alvin (33).jpg,0.8752418078206206,0.8432867785975265,0.889302197312126,0.849559560051002,0.8086165341266447,0.8432867785975265,0.8270354796457744,0.849559560051002,0.3048522209278071,0.2881937699365896,0.3111075348278714,0.29193933743838973,0.2715929133516236,0.2881937699365896,0.2797180711735223,0.29193933743838973,0.9301863708958289,0.9112071775866455,0.9571935709936686,0.915791006188917,0.8687566613214696,0.9112071775866455,0.9176724567901476,0.915791006188917,2.788364406664948,2.923952433235015,2.7077365612771462,2.8908965935144972,3.0621666733271606,2.923952433235015,2.9659967941359224,2.8908965935144972
Alvin (36).jpg,0.8734269504667398,0.8429275165019697,0.8705502402732744,0.8367869179177275,0.8161366567157007,0.8429275165019697,0.8076395622351504,0.8367869179177275,0.3275109170792607,0.30911760282841755,0.3231226290646242,0.30558439071213356,0.2972081685539743,0.30911760282841755,0.2885004199409333,0.30558439071213356,0.9295130729850767,0.9061441597061314,0.9367310661109363,0.906319514002867,0.8688054404545301,0.9061441597061314,0.8852226578383913,0.906319514002867,2.671152678135148,2.7933900967024674,2.6677645650502697,2.8160786340640014,2.9062777004126263,2.7933900967024674,2.913683901701763,2.8160786340640014
Alvin (38).jpg,0.9901267224409449,0.990978981957964,0.9936023622047244,0.9862669725339451,0.980530753968254,0.990978981957964,0.9877542162698413,0.9862669725339451,0.7070815410217615,0.7087042804604892,0.7095834735899796,0.7046522906933724,0.6994117098326514,0.7087042804604892,0.7047840478234118,0.7046522906933724,0.9698184146951367,0.9722295436144318,0.9805946123070698,0.9577498933665024,0.9396153730951184,0.9722295436144318,0.9625983915252327,0.9577498933665024,0.8831461061937103,0.8729640545217587,0.8571545986394803,0.9089822021656873,0.9457602728538728,0.8729640545217587,0.901227835936697,0.9089822021656873
